        time        alpha
     -300000      -11.710
     -299950      -11.711
     -299900      -11.713
     -299850      -11.715
     -299800      -11.718
     -299750      -11.721
     -299700      -11.724
     -299650      -11.729
     -299600      -11.733
     -299550      -11.738
     -299500      -11.744
     -299450      -11.750
     -299400      -11.757
     -299350      -11.764
     -299300      -11.772
     -299250      -11.780
     -299200      -11.789
     -299150      -11.798
     -299100      -11.808
     -299050      -11.818
     -299000      -11.829
     -298950      -11.840
     -298900      -11.852
     -298850      -11.864
     -298800      -11.876
     -298750      -11.889
     -298700      -11.902
     -298650      -11.916
     -298600      -11.930
     -298550      -11.945
     -298500      -11.960
     -298450      -11.975
     -298400      -11.991
     -298350      -12.007
     -298300      -12.023
     -298250      -12.040
     -298200      -12.058
     -298150      -12.075
     -298100      -12.093
     -298050      -12.111
     -298000      -12.130
     -297950      -12.149
     -297900      -12.168
     -297850      -12.187
     -297800      -12.207
     -297750      -12.227
     -297700      -12.247
     -297650      -12.267
     -297600      -12.288
     -297550      -12.309
     -297500      -12.330
     -297450      -12.351
     -297400      -12.373
     -297350      -12.394
     -297300      -12.416
     -297250      -12.438
     -297200      -12.460
     -297150      -12.482
     -297100      -12.504
     -297050      -12.526
     -297000      -12.549
     -296950      -12.571
     -296900      -12.594
     -296850      -12.616
     -296800      -12.639
     -296750      -12.662
     -296700      -12.684
     -296650      -12.707
     -296600      -12.729
     -296550      -12.752
     -296500      -12.774
     -296450      -12.797
     -296400      -12.819
     -296350      -12.841
     -296300      -12.863
     -296250      -12.885
     -296200      -12.907
     -296150      -12.928
     -296100      -12.950
     -296050      -12.971
     -296000      -12.992
     -295950      -13.013
     -295900      -13.034
     -295850      -13.054
     -295800      -13.075
     -295750      -13.094
     -295700      -13.114
     -295650      -13.133
     -295600      -13.152
     -295550      -13.171
     -295500      -13.190
     -295450      -13.208
     -295400      -13.225
     -295350      -13.243
     -295300      -13.260
     -295250      -13.276
     -295200      -13.292
     -295150      -13.308
     -295100      -13.323
     -295050      -13.338
     -295000      -13.352
     -294950      -13.366
     -294900      -13.380
     -294850      -13.393
     -294800      -13.405
     -294750      -13.417
     -294700      -13.428
     -294650      -13.439
     -294600      -13.449
     -294550      -13.459
     -294500      -13.468
     -294450      -13.477
     -294400      -13.485
     -294350      -13.492
     -294300      -13.499
     -294250      -13.505
     -294200      -13.511
     -294150      -13.516
     -294100      -13.520
     -294050      -13.524
     -294000      -13.527
     -293950      -13.529
     -293900      -13.531
     -293850      -13.532
     -293800      -13.532
     -293750      -13.531
     -293700      -13.530
     -293650      -13.529
     -293600      -13.526
     -293550      -13.523
     -293500      -13.519
     -293450      -13.514
     -293400      -13.509
     -293350      -13.503
     -293300      -13.496
     -293250      -13.488
     -293200      -13.480
     -293150      -13.471
     -293100      -13.461
     -293050      -13.451
     -293000      -13.439
     -292950      -13.427
     -292900      -13.414
     -292850      -13.401
     -292800      -13.387
     -292750      -13.372
     -292700      -13.356
     -292650      -13.340
     -292600      -13.322
     -292550      -13.304
     -292500      -13.286
     -292450      -13.266
     -292400      -13.246
     -292350      -13.225
     -292300      -13.204
     -292250      -13.182
     -292200      -13.159
     -292150      -13.135
     -292100      -13.111
     -292050      -13.086
     -292000      -13.060
     -291950      -13.033
     -291900      -13.006
     -291850      -12.978
     -291800      -12.950
     -291750      -12.921
     -291700      -12.891
     -291650      -12.861
     -291600      -12.830
     -291550      -12.798
     -291500      -12.766
     -291450      -12.734
     -291400      -12.700
     -291350      -12.666
     -291300      -12.632
     -291250      -12.597
     -291200      -12.561
     -291150      -12.525
     -291100      -12.489
     -291050      -12.452
     -291000      -12.414
     -290950      -12.376
     -290900      -12.338
     -290850      -12.299
     -290800      -12.260
     -290750      -12.220
     -290700      -12.180
     -290650      -12.139
     -290600      -12.099
     -290550      -12.057
     -290500      -12.016
     -290450      -11.974
     -290400      -11.932
     -290350      -11.889
     -290300      -11.847
     -290250      -11.804
     -290200      -11.761
     -290150      -11.717
     -290100      -11.674
     -290050      -11.630
     -290000      -11.586
     -289950      -11.542
     -289900      -11.498
     -289850      -11.453
     -289800      -11.409
     -289750      -11.365
     -289700      -11.320
     -289650      -11.276
     -289600      -11.231
     -289550      -11.186
     -289500      -11.142
     -289450      -11.097
     -289400      -11.053
     -289350      -11.009
     -289300      -10.964
     -289250      -10.920
     -289200      -10.876
     -289150      -10.833
     -289100      -10.789
     -289050      -10.745
     -289000      -10.702
     -288950      -10.659
     -288900      -10.617
     -288850      -10.574
     -288800      -10.532
     -288750      -10.490
     -288700      -10.449
     -288650      -10.407
     -288600      -10.367
     -288550      -10.326
     -288500      -10.286
     -288450      -10.246
     -288400      -10.207
     -288350      -10.169
     -288300      -10.130
     -288250      -10.093
     -288200      -10.055
     -288150      -10.019
     -288100       -9.982
     -288050       -9.947
     -288000       -9.912
     -287950       -9.877
     -287900       -9.843
     -287850       -9.810
     -287800       -9.778
     -287750       -9.746
     -287700       -9.714
     -287650       -9.684
     -287600       -9.654
     -287550       -9.625
     -287500       -9.596
     -287450       -9.569
     -287400       -9.542
     -287350       -9.515
     -287300       -9.490
     -287250       -9.465
     -287200       -9.442
     -287150       -9.419
     -287100       -9.396
     -287050       -9.375
     -287000       -9.354
     -286950       -9.335
     -286900       -9.316
     -286850       -9.298
     -286800       -9.281
     -286750       -9.265
     -286700       -9.249
     -286650       -9.235
     -286600       -9.222
     -286550       -9.209
     -286500       -9.197
     -286450       -9.187
     -286400       -9.177
     -286350       -9.168
     -286300       -9.160
     -286250       -9.153
     -286200       -9.147
     -286150       -9.142
     -286100       -9.138
     -286050       -9.135
     -286000       -9.133
     -285950       -9.132
     -285900       -9.132
     -285850       -9.132
     -285800       -9.134
     -285750       -9.137
     -285700       -9.140
     -285650       -9.145
     -285600       -9.151
     -285550       -9.157
     -285500       -9.165
     -285450       -9.173
     -285400       -9.183
     -285350       -9.193
     -285300       -9.205
     -285250       -9.217
     -285200       -9.230
     -285150       -9.244
     -285100       -9.259
     -285050       -9.275
     -285000       -9.292
     -284950       -9.310
     -284900       -9.329
     -284850       -9.349
     -284800       -9.370
     -284750       -9.391
     -284700       -9.413
     -284650       -9.437
     -284600       -9.461
     -284550       -9.486
     -284500       -9.512
     -284450       -9.538
     -284400       -9.566
     -284350       -9.594
     -284300       -9.623
     -284250       -9.653
     -284200       -9.684
     -284150       -9.715
     -284100       -9.748
     -284050       -9.781
     -284000       -9.814
     -283950       -9.849
     -283900       -9.884
     -283850       -9.920
     -283800       -9.956
     -283750       -9.994
     -283700      -10.031
     -283650      -10.070
     -283600      -10.109
     -283550      -10.149
     -283500      -10.189
     -283450      -10.230
     -283400      -10.272
     -283350      -10.314
     -283300      -10.357
     -283250      -10.400
     -283200      -10.444
     -283150      -10.488
     -283100      -10.533
     -283050      -10.578
     -283000      -10.624
     -282950      -10.670
     -282900      -10.717
     -282850      -10.764
     -282800      -10.811
     -282750      -10.859
     -282700      -10.907
     -282650      -10.956
     -282600      -11.005
     -282550      -11.054
     -282500      -11.103
     -282450      -11.153
     -282400      -11.203
     -282350      -11.254
     -282300      -11.304
     -282250      -11.355
     -282200      -11.406
     -282150      -11.458
     -282100      -11.509
     -282050      -11.561
     -282000      -11.613
     -281950      -11.665
     -281900      -11.717
     -281850      -11.769
     -281800      -11.822
     -281750      -11.874
     -281700      -11.927
     -281650      -11.979
     -281600      -12.032
     -281550      -12.085
     -281500      -12.138
     -281450      -12.191
     -281400      -12.243
     -281350      -12.296
     -281300      -12.349
     -281250      -12.402
     -281200      -12.455
     -281150      -12.507
     -281100      -12.560
     -281050      -12.612
     -281000      -12.665
     -280950      -12.717
     -280900      -12.770
     -280850      -12.822
     -280800      -12.874
     -280750      -12.926
     -280700      -12.977
     -280650      -13.029
     -280600      -13.080
     -280550      -13.132
     -280500      -13.183
     -280450      -13.234
     -280400      -13.284
     -280350      -13.335
     -280300      -13.385
     -280250      -13.435
     -280200      -13.485
     -280150      -13.535
     -280100      -13.584
     -280050      -13.633
     -280000      -13.682
     -279950      -13.731
     -279900      -13.779
     -279850      -13.827
     -279800      -13.875
     -279750      -13.922
     -279700      -13.970
     -279650      -14.017
     -279600      -14.063
     -279550      -14.110
     -279500      -14.156
     -279450      -14.202
     -279400      -14.247
     -279350      -14.292
     -279300      -14.337
     -279250      -14.382
     -279200      -14.426
     -279150      -14.470
     -279100      -14.514
     -279050      -14.557
     -279000      -14.600
     -278950      -14.643
     -278900      -14.685
     -278850      -14.728
     -278800      -14.769
     -278750      -14.811
     -278700      -14.852
     -278650      -14.893
     -278600      -14.933
     -278550      -14.973
     -278500      -15.013
     -278450      -15.053
     -278400      -15.092
     -278350      -15.131
     -278300      -15.170
     -278250      -15.208
     -278200      -15.246
     -278150      -15.284
     -278100      -15.321
     -278050      -15.358
     -278000      -15.395
     -277950      -15.432
     -277900      -15.468
     -277850      -15.504
     -277800      -15.539
     -277750      -15.575
     -277700      -15.610
     -277650      -15.644
     -277600      -15.679
     -277550      -15.713
     -277500      -15.747
     -277450      -15.781
     -277400      -15.814
     -277350      -15.847
     -277300      -15.880
     -277250      -15.912
     -277200      -15.945
     -277150      -15.977
     -277100      -16.009
     -277050      -16.040
     -277000      -16.071
     -276950      -16.103
     -276900      -16.133
     -276850      -16.164
     -276800      -16.194
     -276750      -16.224
     -276700      -16.254
     -276650      -16.284
     -276600      -16.313
     -276550      -16.342
     -276500      -16.371
     -276450      -16.400
     -276400      -16.429
     -276350      -16.457
     -276300      -16.485
     -276250      -16.513
     -276200      -16.541
     -276150      -16.568
     -276100      -16.595
     -276050      -16.622
     -276000      -16.649
     -275950      -16.676
     -275900      -16.702
     -275850      -16.729
     -275800      -16.755
     -275750      -16.780
     -275700      -16.806
     -275650      -16.832
     -275600      -16.857
     -275550      -16.882
     -275500      -16.907
     -275450      -16.931
     -275400      -16.956
     -275350      -16.980
     -275300      -17.004
     -275250      -17.028
     -275200      -17.052
     -275150      -17.075
     -275100      -17.099
     -275050      -17.122
     -275000      -17.144
     -274950      -17.167
     -274900      -17.190
     -274850      -17.212
     -274800      -17.234
     -274750      -17.256
     -274700      -17.278
     -274650      -17.299
     -274600      -17.320
     -274550      -17.341
     -274500      -17.362
     -274450      -17.383
     -274400      -17.403
     -274350      -17.423
     -274300      -17.443
     -274250      -17.462
     -274200      -17.482
     -274150      -17.501
     -274100      -17.520
     -274050      -17.539
     -274000      -17.557
     -273950      -17.575
     -273900      -17.593
     -273850      -17.611
     -273800      -17.628
     -273750      -17.645
     -273700      -17.662
     -273650      -17.679
     -273600      -17.695
     -273550      -17.711
     -273500      -17.727
     -273450      -17.742
     -273400      -17.757
     -273350      -17.772
     -273300      -17.786
     -273250      -17.800
     -273200      -17.814
     -273150      -17.828
     -273100      -17.841
     -273050      -17.854
     -273000      -17.866
     -272950      -17.878
     -272900      -17.890
     -272850      -17.902
     -272800      -17.913
     -272750      -17.924
     -272700      -17.934
     -272650      -17.944
     -272600      -17.953
     -272550      -17.963
     -272500      -17.971
     -272450      -17.980
     -272400      -17.988
     -272350      -17.995
     -272300      -18.003
     -272250      -18.009
     -272200      -18.016
     -272150      -18.022
     -272100      -18.027
     -272050      -18.032
     -272000      -18.037
     -271950      -18.041
     -271900      -18.045
     -271850      -18.048
     -271800      -18.051
     -271750      -18.054
     -271700      -18.055
     -271650      -18.057
     -271600      -18.058
     -271550      -18.058
     -271500      -18.059
     -271450      -18.058
     -271400      -18.057
     -271350      -18.056
     -271300      -18.054
     -271250      -18.052
     -271200      -18.049
     -271150      -18.045
     -271100      -18.042
     -271050      -18.037
     -271000      -18.032
     -270950      -18.027
     -270900      -18.021
     -270850      -18.015
     -270800      -18.008
     -270750      -18.001
     -270700      -17.993
     -270650      -17.984
     -270600      -17.975
     -270550      -17.966
     -270500      -17.956
     -270450      -17.946
     -270400      -17.935
     -270350      -17.923
     -270300      -17.912
     -270250      -17.899
     -270200      -17.886
     -270150      -17.873
     -270100      -17.859
     -270050      -17.844
     -270000      -17.830
     -269950      -17.814
     -269900      -17.798
     -269850      -17.782
     -269800      -17.765
     -269750      -17.748
     -269700      -17.730
     -269650      -17.712
     -269600      -17.693
     -269550      -17.674
     -269500      -17.654
     -269450      -17.634
     -269400      -17.613
     -269350      -17.592
     -269300      -17.570
     -269250      -17.549
     -269200      -17.526
     -269150      -17.503
     -269100      -17.480
     -269050      -17.456
     -269000      -17.432
     -268950      -17.408
     -268900      -17.383
     -268850      -17.358
     -268800      -17.332
     -268750      -17.306
     -268700      -17.280
     -268650      -17.253
     -268600      -17.226
     -268550      -17.199
     -268500      -17.171
     -268450      -17.143
     -268400      -17.114
     -268350      -17.086
     -268300      -17.057
     -268250      -17.027
     -268200      -16.998
     -268150      -16.968
     -268100      -16.938
     -268050      -16.907
     -268000      -16.877
     -267950      -16.846
     -267900      -16.815
     -267850      -16.783
     -267800      -16.752
     -267750      -16.720
     -267700      -16.688
     -267650      -16.656
     -267600      -16.624
     -267550      -16.591
     -267500      -16.559
     -267450      -16.526
     -267400      -16.493
     -267350      -16.460
     -267300      -16.427
     -267250      -16.394
     -267200      -16.361
     -267150      -16.328
     -267100      -16.294
     -267050      -16.261
     -267000      -16.227
     -266950      -16.194
     -266900      -16.160
     -266850      -16.127
     -266800      -16.093
     -266750      -16.060
     -266700      -16.026
     -266650      -15.993
     -266600      -15.959
     -266550      -15.926
     -266500      -15.893
     -266450      -15.860
     -266400      -15.826
     -266350      -15.793
     -266300      -15.761
     -266250      -15.728
     -266200      -15.695
     -266150      -15.663
     -266100      -15.630
     -266050      -15.598
     -266000      -15.566
     -265950      -15.534
     -265900      -15.503
     -265850      -15.471
     -265800      -15.440
     -265750      -15.409
     -265700      -15.378
     -265650      -15.348
     -265600      -15.317
     -265550      -15.287
     -265500      -15.258
     -265450      -15.228
     -265400      -15.199
     -265350      -15.170
     -265300      -15.142
     -265250      -15.113
     -265200      -15.085
     -265150      -15.058
     -265100      -15.031
     -265050      -15.004
     -265000      -14.977
     -264950      -14.951
     -264900      -14.925
     -264850      -14.899
     -264800      -14.874
     -264750      -14.850
     -264700      -14.825
     -264650      -14.801
     -264600      -14.778
     -264550      -14.755
     -264500      -14.732
     -264450      -14.710
     -264400      -14.688
     -264350      -14.667
     -264300      -14.646
     -264250      -14.625
     -264200      -14.605
     -264150      -14.585
     -264100      -14.566
     -264050      -14.548
     -264000      -14.529
     -263950      -14.511
     -263900      -14.494
     -263850      -14.477
     -263800      -14.461
     -263750      -14.445
     -263700      -14.430
     -263650      -14.415
     -263600      -14.400
     -263550      -14.386
     -263500      -14.373
     -263450      -14.360
     -263400      -14.347
     -263350      -14.335
     -263300      -14.323
     -263250      -14.312
     -263200      -14.302
     -263150      -14.292
     -263100      -14.282
     -263050      -14.273
     -263000      -14.264
     -262950      -14.256
     -262900      -14.248
     -262850      -14.241
     -262800      -14.234
     -262750      -14.228
     -262700      -14.222
     -262650      -14.217
     -262600      -14.212
     -262550      -14.208
     -262500      -14.204
     -262450      -14.200
     -262400      -14.197
     -262350      -14.194
     -262300      -14.192
     -262250      -14.191
     -262200      -14.189
     -262150      -14.188
     -262100      -14.188
     -262050      -14.188
     -262000      -14.189
     -261950      -14.189
     -261900      -14.191
     -261850      -14.192
     -261800      -14.194
     -261750      -14.197
     -261700      -14.200
     -261650      -14.203
     -261600      -14.206
     -261550      -14.210
     -261500      -14.214
     -261450      -14.219
     -261400      -14.224
     -261350      -14.229
     -261300      -14.235
     -261250      -14.241
     -261200      -14.247
     -261150      -14.254
     -261100      -14.261
     -261050      -14.268
     -261000      -14.275
     -260950      -14.283
     -260900      -14.291
     -260850      -14.299
     -260800      -14.308
     -260750      -14.316
     -260700      -14.325
     -260650      -14.335
     -260600      -14.344
     -260550      -14.354
     -260500      -14.364
     -260450      -14.374
     -260400      -14.384
     -260350      -14.394
     -260300      -14.405
     -260250      -14.415
     -260200      -14.426
     -260150      -14.437
     -260100      -14.448
     -260050      -14.459
     -260000      -14.471
     -259950      -14.482
     -259900      -14.494
     -259850      -14.505
     -259800      -14.517
     -259750      -14.529
     -259700      -14.541
     -259650      -14.553
     -259600      -14.564
     -259550      -14.576
     -259500      -14.588
     -259450      -14.600
     -259400      -14.612
     -259350      -14.624
     -259300      -14.636
     -259250      -14.648
     -259200      -14.660
     -259150      -14.672
     -259100      -14.684
     -259050      -14.696
     -259000      -14.707
     -258950      -14.719
     -258900      -14.731
     -258850      -14.742
     -258800      -14.754
     -258750      -14.765
     -258700      -14.776
     -258650      -14.787
     -258600      -14.798
     -258550      -14.809
     -258500      -14.820
     -258450      -14.830
     -258400      -14.841
     -258350      -14.851
     -258300      -14.861
     -258250      -14.871
     -258200      -14.881
     -258150      -14.891
     -258100      -14.900
     -258050      -14.909
     -258000      -14.918
     -257950      -14.927
     -257900      -14.936
     -257850      -14.944
     -257800      -14.952
     -257750      -14.960
     -257700      -14.968
     -257650      -14.976
     -257600      -14.983
     -257550      -14.990
     -257500      -14.997
     -257450      -15.003
     -257400      -15.010
     -257350      -15.016
     -257300      -15.021
     -257250      -15.027
     -257200      -15.032
     -257150      -15.037
     -257100      -15.042
     -257050      -15.047
     -257000      -15.051
     -256950      -15.055
     -256900      -15.058
     -256850      -15.062
     -256800      -15.065
     -256750      -15.068
     -256700      -15.070
     -256650      -15.073
     -256600      -15.075
     -256550      -15.076
     -256500      -15.078
     -256450      -15.079
     -256400      -15.080
     -256350      -15.080
     -256300      -15.081
     -256250      -15.081
     -256200      -15.081
     -256150      -15.080
     -256100      -15.079
     -256050      -15.078
     -256000      -15.077
     -255950      -15.075
     -255900      -15.073
     -255850      -15.071
     -255800      -15.069
     -255750      -15.066
     -255700      -15.063
     -255650      -15.060
     -255600      -15.057
     -255550      -15.053
     -255500      -15.049
     -255450      -15.045
     -255400      -15.040
     -255350      -15.036
     -255300      -15.031
     -255250      -15.026
     -255200      -15.020
     -255150      -15.015
     -255100      -15.009
     -255050      -15.003
     -255000      -14.997
     -254950      -14.990
     -254900      -14.984
     -254850      -14.977
     -254800      -14.970
     -254750      -14.962
     -254700      -14.955
     -254650      -14.947
     -254600      -14.940
     -254550      -14.932
     -254500      -14.923
     -254450      -14.915
     -254400      -14.907
     -254350      -14.898
     -254300      -14.889
     -254250      -14.880
     -254200      -14.871
     -254150      -14.862
     -254100      -14.853
     -254050      -14.844
     -254000      -14.834
     -253950      -14.824
     -253900      -14.815
     -253850      -14.805
     -253800      -14.795
     -253750      -14.785
     -253700      -14.774
     -253650      -14.764
     -253600      -14.754
     -253550      -14.743
     -253500      -14.733
     -253450      -14.722
     -253400      -14.712
     -253350      -14.701
     -253300      -14.690
     -253250      -14.680
     -253200      -14.669
     -253150      -14.658
     -253100      -14.647
     -253050      -14.636
     -253000      -14.625
     -252950      -14.614
     -252900      -14.603
     -252850      -14.592
     -252800      -14.581
     -252750      -14.570
     -252700      -14.559
     -252650      -14.547
     -252600      -14.536
     -252550      -14.525
     -252500      -14.514
     -252450      -14.503
     -252400      -14.491
     -252350      -14.480
     -252300      -14.469
     -252250      -14.458
     -252200      -14.446
     -252150      -14.435
     -252100      -14.424
     -252050      -14.413
     -252000      -14.401
     -251950      -14.390
     -251900      -14.379
     -251850      -14.368
     -251800      -14.356
     -251750      -14.345
     -251700      -14.334
     -251650      -14.322
     -251600      -14.311
     -251550      -14.300
     -251500      -14.288
     -251450      -14.277
     -251400      -14.265
     -251350      -14.254
     -251300      -14.242
     -251250      -14.231
     -251200      -14.219
     -251150      -14.207
     -251100      -14.195
     -251050      -14.184
     -251000      -14.172
     -250950      -14.160
     -250900      -14.148
     -250850      -14.136
     -250800      -14.123
     -250750      -14.111
     -250700      -14.099
     -250650      -14.086
     -250600      -14.073
     -250550      -14.061
     -250500      -14.048
     -250450      -14.035
     -250400      -14.021
     -250350      -14.008
     -250300      -13.994
     -250250      -13.981
     -250200      -13.967
     -250150      -13.952
     -250100      -13.938
     -250050      -13.923
     -250000      -13.909
     -249950      -13.893
     -249900      -13.878
     -249850      -13.862
     -249800      -13.847
     -249750      -13.830
     -249700      -13.814
     -249650      -13.797
     -249600      -13.780
     -249550      -13.762
     -249500      -13.745
     -249450      -13.726
     -249400      -13.708
     -249350      -13.689
     -249300      -13.669
     -249250      -13.650
     -249200      -13.629
     -249150      -13.609
     -249100      -13.587
     -249050      -13.566
     -249000      -13.544
     -248950      -13.521
     -248900      -13.498
     -248850      -13.474
     -248800      -13.450
     -248750      -13.425
     -248700      -13.400
     -248650      -13.374
     -248600      -13.348
     -248550      -13.321
     -248500      -13.293
     -248450      -13.265
     -248400      -13.236
     -248350      -13.206
     -248300      -13.176
     -248250      -13.145
     -248200      -13.113
     -248150      -13.080
     -248100      -13.047
     -248050      -13.013
     -248000      -12.978
     -247950      -12.943
     -247900      -12.907
     -247850      -12.870
     -247800      -12.832
     -247750      -12.793
     -247700      -12.753
     -247650      -12.713
     -247600      -12.672
     -247550      -12.630
     -247500      -12.587
     -247450      -12.543
     -247400      -12.498
     -247350      -12.452
     -247300      -12.406
     -247250      -12.358
     -247200      -12.310
     -247150      -12.260
     -247100      -12.210
     -247050      -12.158
     -247000      -12.106
     -246950      -12.053
     -246900      -11.998
     -246850      -11.943
     -246800      -11.886
     -246750      -11.829
     -246700      -11.771
     -246650      -11.711
     -246600      -11.651
     -246550      -11.589
     -246500      -11.527
     -246450      -11.463
     -246400      -11.399
     -246350      -11.333
     -246300      -11.267
     -246250      -11.199
     -246200      -11.130
     -246150      -11.060
     -246100      -10.989
     -246050      -10.917
     -246000      -10.845
     -245950      -10.771
     -245900      -10.696
     -245850      -10.619
     -245800      -10.542
     -245750      -10.464
     -245700      -10.385
     -245650      -10.305
     -245600      -10.224
     -245550      -10.141
     -245500      -10.058
     -245450       -9.974
     -245400       -9.889
     -245350       -9.803
     -245300       -9.716
     -245250       -9.627
     -245200       -9.538
     -245150       -9.448
     -245100       -9.358
     -245050       -9.266
     -245000       -9.173
     -244950       -9.080
     -244900       -8.985
     -244850       -8.890
     -244800       -8.794
     -244750       -8.697
     -244700       -8.599
     -244650       -8.500
     -244600       -8.401
     -244550       -8.301
     -244500       -8.200
     -244450       -8.099
     -244400       -7.997
     -244350       -7.894
     -244300       -7.790
     -244250       -7.686
     -244200       -7.581
     -244150       -7.476
     -244100       -7.370
     -244050       -7.264
     -244000       -7.157
     -243950       -7.050
     -243900       -6.942
     -243850       -6.834
     -243800       -6.725
     -243750       -6.616
     -243700       -6.507
     -243650       -6.397
     -243600       -6.287
     -243550       -6.177
     -243500       -6.067
     -243450       -5.956
     -243400       -5.846
     -243350       -5.735
     -243300       -5.624
     -243250       -5.513
     -243200       -5.402
     -243150       -5.291
     -243100       -5.180
     -243050       -5.069
     -243000       -4.958
     -242950       -4.847
     -242900       -4.737
     -242850       -4.627
     -242800       -4.516
     -242750       -4.407
     -242700       -4.297
     -242650       -4.188
     -242600       -4.079
     -242550       -3.971
     -242500       -3.863
     -242450       -3.756
     -242400       -3.649
     -242350       -3.543
     -242300       -3.437
     -242250       -3.332
     -242200       -3.227
     -242150       -3.124
     -242100       -3.021
     -242050       -2.919
     -242000       -2.817
     -241950       -2.717
     -241900       -2.617
     -241850       -2.519
     -241800       -2.421
     -241750       -2.324
     -241700       -2.229
     -241650       -2.134
     -241600       -2.041
     -241550       -1.948
     -241500       -1.857
     -241450       -1.767
     -241400       -1.678
     -241350       -1.591
     -241300       -1.505
     -241250       -1.420
     -241200       -1.337
     -241150       -1.255
     -241100       -1.174
     -241050       -1.095
     -241000       -1.018
     -240950       -0.942
     -240900       -0.867
     -240850       -0.795
     -240800       -0.723
     -240750       -0.654
     -240700       -0.586
     -240650       -0.520
     -240600       -0.455
     -240550       -0.393
     -240500       -0.332
     -240450       -0.273
     -240400       -0.216
     -240350       -0.161
     -240300       -0.107
     -240250       -0.056
     -240200       -0.006
     -240150        0.042
     -240100        0.087
     -240050        0.131
     -240000        0.172
     -239950        0.212
     -239900        0.250
     -239850        0.285
     -239800        0.318
     -239750        0.350
     -239700        0.379
     -239650        0.406
     -239600        0.431
     -239550        0.454
     -239500        0.474
     -239450        0.493
     -239400        0.509
     -239350        0.523
     -239300        0.535
     -239250        0.544
     -239200        0.552
     -239150        0.557
     -239100        0.560
     -239050        0.561
     -239000        0.559
     -238950        0.556
     -238900        0.550
     -238850        0.542
     -238800        0.531
     -238750        0.519
     -238700        0.504
     -238650        0.487
     -238600        0.468
     -238550        0.447
     -238500        0.423
     -238450        0.398
     -238400        0.370
     -238350        0.340
     -238300        0.308
     -238250        0.273
     -238200        0.237
     -238150        0.198
     -238100        0.158
     -238050        0.115
     -238000        0.070
     -237950        0.023
     -237900       -0.025
     -237850       -0.076
     -237800       -0.129
     -237750       -0.184
     -237700       -0.241
     -237650       -0.299
     -237600       -0.360
     -237550       -0.422
     -237500       -0.486
     -237450       -0.552
     -237400       -0.620
     -237350       -0.690
     -237300       -0.761
     -237250       -0.834
     -237200       -0.909
     -237150       -0.986
     -237100       -1.064
     -237050       -1.143
     -237000       -1.225
     -236950       -1.307
     -236900       -1.392
     -236850       -1.477
     -236800       -1.564
     -236750       -1.653
     -236700       -1.743
     -236650       -1.834
     -236600       -1.927
     -236550       -2.020
     -236500       -2.115
     -236450       -2.211
     -236400       -2.309
     -236350       -2.407
     -236300       -2.507
     -236250       -2.607
     -236200       -2.709
     -236150       -2.811
     -236100       -2.914
     -236050       -3.019
     -236000       -3.124
     -235950       -3.230
     -235900       -3.336
     -235850       -3.443
     -235800       -3.551
     -235750       -3.660
     -235700       -3.769
     -235650       -3.879
     -235600       -3.989
     -235550       -4.100
     -235500       -4.211
     -235450       -4.323
     -235400       -4.435
     -235350       -4.547
     -235300       -4.659
     -235250       -4.772
     -235200       -4.885
     -235150       -4.998
     -235100       -5.111
     -235050       -5.224
     -235000       -5.338
     -234950       -5.451
     -234900       -5.564
     -234850       -5.677
     -234800       -5.790
     -234750       -5.903
     -234700       -6.016
     -234650       -6.128
     -234600       -6.241
     -234550       -6.352
     -234500       -6.464
     -234450       -6.575
     -234400       -6.686
     -234350       -6.796
     -234300       -6.906
     -234250       -7.016
     -234200       -7.124
     -234150       -7.233
     -234100       -7.340
     -234050       -7.447
     -234000       -7.554
     -233950       -7.660
     -233900       -7.765
     -233850       -7.869
     -233800       -7.972
     -233750       -8.075
     -233700       -8.177
     -233650       -8.278
     -233600       -8.378
     -233550       -8.477
     -233500       -8.576
     -233450       -8.673
     -233400       -8.770
     -233350       -8.865
     -233300       -8.960
     -233250       -9.053
     -233200       -9.146
     -233150       -9.237
     -233100       -9.327
     -233050       -9.416
     -233000       -9.505
     -232950       -9.592
     -232900       -9.678
     -232850       -9.762
     -232800       -9.846
     -232750       -9.928
     -232700      -10.010
     -232650      -10.090
     -232600      -10.169
     -232550      -10.246
     -232500      -10.323
     -232450      -10.398
     -232400      -10.472
     -232350      -10.545
     -232300      -10.617
     -232250      -10.687
     -232200      -10.757
     -232150      -10.825
     -232100      -10.891
     -232050      -10.957
     -232000      -11.021
     -231950      -11.084
     -231900      -11.146
     -231850      -11.207
     -231800      -11.266
     -231750      -11.325
     -231700      -11.382
     -231650      -11.438
     -231600      -11.492
     -231550      -11.546
     -231500      -11.598
     -231450      -11.649
     -231400      -11.699
     -231350      -11.748
     -231300      -11.796
     -231250      -11.843
     -231200      -11.888
     -231150      -11.933
     -231100      -11.976
     -231050      -12.018
     -231000      -12.060
     -230950      -12.100
     -230900      -12.139
     -230850      -12.177
     -230800      -12.214
     -230750      -12.251
     -230700      -12.286
     -230650      -12.320
     -230600      -12.354
     -230550      -12.386
     -230500      -12.418
     -230450      -12.448
     -230400      -12.478
     -230350      -12.507
     -230300      -12.536
     -230250      -12.563
     -230200      -12.590
     -230150      -12.616
     -230100      -12.641
     -230050      -12.666
     -230000      -12.689
     -229950      -12.713
     -229900      -12.735
